id_,sail_ship_id,deaparture_harbour,arrival_harbour,sail_freight_id,container_loaded,payment_currency
41341,77728,18613,18584,1530,53,CHF
41961,77828,18671,18509,1909,75,GYD
38769,78585,18686,18608,1274,44,GMD
33368,80025,18565,18554,1800,87,CAD
27441,79151,18623,18623,1345,122,MWK
34664,79509,18624,18608,1807,151,MDL
29898,78787,18537,18639,1718,150,MXN
40542,78948,18510,18668,1368,242,AOA
28451,78659,18625,18668,1909,183,RON
27488,77368,18552,18571,1917,227,RUB
35128,77522,18551,18624,1627,88,TZS
39642,79222,18530,18521,1955,94,JMD
41709,79621,18519,18688,1530,66,HRK
29586,79446,18579,18652,1191,147,ZAR
37671,79138,18504,18575,1901,187,TMT
26472,79842,18543,18501,1408,210,JMD
39366,79891,18572,18538,1517,95,MNT
41677,79803,18675,18569,2008,186,SGD
40291,79858,18539,18567,1938,218,ZAR
27385,79858,18519,18531,1845,145,VND
30179,79851,18606,18669,1917,54,SDG
25621,79486,18650,18524,1780,131,DJF
42427,77684,18621,18662,1718,106,SHP
32645,77711,18614,18536,1694,79,FJD
30498,77828,18530,18539,2008,146,BDT
42964,79695,18503,18688,1810,148,SRD
33468,77368,18627,18698,1596,209,PLN
43863,78516,18598,18541,1627,38,EGP
44915,78684,18638,18504,1807,138,THB
36777,77565,18598,18542,1517,36,XOF
35855,78639,18531,18613,1408,178,KZT
33867,77267,18564,18667,1191,38,ISK
30278,77011,18569,18613,1380,157,HRK
37373,77325,18543,18688,1780,186,MUR
25387,78300,18661,18684,1345,69,ISK
36489,79808,18567,18632,2008,144,LAK
35379,79820,18676,18553,1702,55,BSD
27866,78284,18608,18656,1274,120,ZAR
42655,78684,18560,18501,1780,42,KRW
44696,77068,18606,18576,2018,98,WST
33685,77319,18521,18672,1901,143,RUB
27550,78738,18687,18581,1380,184,XDR
32573,77382,18670,18560,2018,210,GIP
33988,78003,18592,18538,1274,71,JEP
42676,77482,18688,18650,1955,32,LKR
41137,78386,18695,18567,1517,81,BZD
33933,77123,18511,18595,1843,64,NPR
26310,77353,18539,18656,1708,183,UZS
40726,78208,18653,18606,1456,37,JMD
33798,77769,18552,18547,1843,142,GBP
39216,78775,18653,18582,1811,106,CVE
41396,79285,18612,18552,1756,243,BBD
31889,77136,18555,18653,1694,220,NAD
33854,78948,18585,18569,1718,161,SDG
25276,77372,18579,18670,1456,177,NGN
44674,77879,18613,18594,1756,196,QAR
33328,79209,18567,18556,1995,89,EUR
43785,78048,18572,18591,2018,217,VEF
39326,79858,18687,18519,1328,141,CZK
26039,77969,18593,18693,1895,60,SHP
26583,77435,18665,18511,1756,181,GIP
44827,79540,18680,18556,1456,204,MDL
39210,77548,18651,18589,1991,143,HKD
42383,79783,18641,18629,2008,106,XAF
35501,79237,18614,18686,2018,90,VND
38684,78267,18613,18548,1938,132,ISK
36680,79494,18556,18700,1530,30,XOF
29054,78201,18627,18652,1517,196,MVR
42563,78550,18680,18646,1368,144,CUC
27540,79965,18519,18645,1995,37,QAR
43186,79305,18602,18551,2018,237,PAB
31324,77007,18582,18511,1380,154,LSL
28951,78209,18615,18541,1816,123,ETB
37063,77239,18667,18650,1816,133,AWG
36696,78388,18565,18516,1810,35,NAD
40852,79861,18669,18680,1372,107,BTN
26635,77395,18510,18668,1895,48,FKP
31980,79126,18700,18564,1419,230,JPY
44033,78062,18522,18592,1901,179,SCR
33356,79224,18554,18581,1386,238,HKD
32887,78045,18665,18614,1816,199,SRD
38292,77668,18698,18656,1456,82,CRC
26368,77548,18511,18687,1372,190,SLL
34345,78972,18665,18672,1458,125,CLP
40344,77382,18695,18662,1345,243,MWK
43073,78227,18624,18584,2030,222,SYP
27144,79356,18510,18510,1328,149,LAK
43285,79808,18563,18524,1627,96,GEL
38394,78948,18521,18516,2018,164,EGP
34946,78735,18522,18683,1456,182,TVD
42827,77325,18581,18621,1811,187,ISK
37426,78406,18556,18680,1627,186,MMK
27443,79642,18604,18598,1368,201,CNY
26382,77069,18529,18623,1345,135,MZN
35271,79968,18676,18530,1517,86,AFN
30100,78284,18620,18608,2008,198,MGA
30452,78646,18691,18688,1617,241,UGX
34335,77352,18687,18561,1756,179,GMD
33247,78662,18670,18504,1530,186,IMP
43825,78108,18516,18653,1777,217,XOF
28510,79327,18579,18547,1458,66,ILS
34364,78659,18614,18614,1901,206,COP
43087,77291,18671,18631,1816,51,GTQ
34149,77139,18553,18687,1274,186,NAD
31466,77801,18623,18620,1816,90,PLN
31301,79774,18579,18605,1627,123,BAM
29622,77487,18553,18519,1596,118,PEN
43106,79186,18604,18686,1895,184,AUD
26933,79177,18664,18608,1756,195,UYU
38822,78468,18598,18632,1702,60,OMR
43029,79187,18522,18687,1456,38,GBP
28573,79774,18670,18639,1940,99,BAM
35751,77238,18664,18599,1917,210,AMD
40727,78120,18650,18646,1627,113,RUB
27572,78952,18694,18522,1800,118,NZD
33074,79417,18681,18531,1530,106,KGS
27990,79270,18548,18599,2018,125,STD
29338,78108,18652,18686,1955,92,ALL
26052,78770,18591,18643,1592,102,CHF
34767,79285,18560,18698,1617,88,TND
32444,79603,18585,18524,1810,80,QAR
32024,78078,18594,18605,1517,157,PYG
27843,77193,18693,18562,1895,39,HNL
43804,77054,18501,18524,1627,243,PKR
35024,78194,18585,18585,1843,73,MGA
39836,78478,18509,18581,1380,109,GMD
41656,77745,18662,18643,1592,34,BGN
32820,78658,18571,18511,1917,176,RON
26766,78972,18653,18588,1807,52,TVD
35756,78003,18675,18551,1372,156,MDL
43940,77136,18602,18503,1811,134,HNL
36701,79661,18680,18547,1917,191,MDL
34132,79693,18561,18521,1777,230,BHD
25362,79917,18650,18664,1938,227,NPR
31548,77402,18552,18538,1811,228,HKD
34761,79851,18545,18693,1386,208,KMF
37060,79965,18521,18538,1458,222,RSD
30004,78461,18537,18575,1617,100,ETB
33643,79851,18556,18575,1955,89,LTL
43560,79010,18560,18670,1419,154,CDF
30077,79634,18553,18645,1756,40,DZD
28354,79395,18531,18555,1617,245,THB
41658,78269,18554,18638,1845,86,TTD
31605,77123,18564,18664,1456,79,BZD
42849,79952,18521,18641,1694,175,JEP
44219,77395,18537,18575,1955,249,ALL
41054,79327,18563,18582,2030,128,TTD
29510,79716,18594,18556,1702,41,VEF
26928,77877,18688,18645,1380,115,TTD
27810,79214,18676,18608,1458,248,CRC
37588,79356,18629,18631,1744,218,CNY
25605,79858,18552,18641,1408,175,NPR
37763,77668,18584,18590,1708,198,ZAR
38708,78742,18700,18639,1991,194,SVC
44508,79661,18646,18500,1694,159,BTN
38524,79401,18640,18562,1368,45,NZD
29233,77711,18510,18680,1645,231,BND
33904,77828,18606,18579,1694,50,SOS
28270,78461,18670,18509,1328,236,CAD
26506,77100,18584,18585,1419,243,FJD
41095,78130,18608,18560,1419,248,EUR
38382,79621,18530,18543,1955,221,PEN
39079,78960,18545,18561,1917,87,JMD
27766,78719,18668,18592,1380,106,TTD
32563,79565,18579,18664,1756,189,UYU
25878,79111,18538,18631,1191,226,SRD
36539,77353,18539,18680,1456,89,XAF
36049,79446,18628,18693,1910,102,LSL
33868,79319,18562,18559,1419,124,BND
38853,78166,18632,18529,1617,57,HTG
28134,78794,18605,18668,1816,93,AMD
30092,78618,18552,18501,2030,173,USD
43388,79377,18510,18560,1530,214,CDF
36944,78786,18571,18589,1938,31,HRK
31606,77931,18669,18620,1807,168,CRC
38386,77825,18614,18592,1810,134,MUR
36398,79653,18588,18639,1517,75,ETB
36118,78876,18621,18627,1777,97,NOK
37882,77703,18652,18667,1694,120,KYD
29204,78568,18541,18632,1777,229,KGS
40686,78659,18545,18650,1909,239,BYR
30864,79093,18653,18608,1955,129,PKR
28662,78386,18694,18531,1400,127,MOP
31861,78684,18549,18680,1627,240,CDF
34199,79703,18548,18669,1940,112,ALL
39939,79270,18625,18564,1883,223,BZD
27586,78219,18627,18538,1386,167,ETB
41103,78738,18603,18524,1807,40,CAD
41442,79926,18574,18628,1940,104,OMR
35791,77113,18584,18646,1592,174,SGD
41467,77619,18571,18672,1274,229,MKD
39434,79209,18595,18504,1744,139,USD
33496,78548,18572,18638,1386,227,COP
36314,77695,18625,18571,1617,70,ISK
34770,78661,18672,18595,1645,110,JPY
37173,78076,18605,18653,1718,47,IMP
35086,77703,18614,18589,1517,244,LRD
29333,79891,18599,18547,1909,246,MVR
41861,77107,18576,18640,1386,102,BTN
35868,79873,18509,18625,1756,187,CRC
27409,79676,18640,18563,1419,230,UYU
32181,79697,18646,18540,1883,140,SZL
38262,79661,18691,18538,1938,174,PYG
36111,78972,18656,18656,1845,161,MMK
39678,78642,18643,18631,1456,244,ERN
31263,78267,18545,18556,1901,194,GYD
29343,79806,18653,18540,1328,160,GNF
38221,78960,18646,18613,1427,32,GNF
40489,77311,18665,18621,1883,217,OMR
27340,79859,18555,18513,1592,218,CAD
28794,79058,18563,18501,1645,169,UZS
35753,79138,18657,18513,2008,245,KYD
43771,77007,18576,18658,1517,34,EUR
40171,77402,18509,18511,1991,228,SLL
43190,79712,18599,18513,1408,136,JOD
35524,78639,18654,18698,1627,166,MGA
30475,78370,18629,18551,2008,184,BYR
36368,77675,18510,18572,1955,208,MRO
31616,77044,18539,18641,1368,130,BOB
32183,78719,18543,18589,1955,72,CNY
42330,77931,18667,18614,1694,118,BYR
32203,79319,18646,18627,1780,239,PLN
38549,79198,18612,18528,1274,122,BOB
33244,78013,18598,18683,1372,200,EGP
32208,79043,18680,18563,2008,43,GTQ
30081,79703,18613,18524,1596,106,VND
28831,78287,18602,18662,1191,36,CZK
36241,79509,18598,18621,1807,64,IRR
36321,78586,18513,18656,1800,142,MNT
43578,79270,18632,18574,1756,182,FKP
41472,78154,18628,18513,1883,76,ZMW
39681,79010,18594,18615,2008,164,LBP
39778,77619,18548,18683,1400,74,MYR
30905,79509,18652,18680,1917,150,GIP
34217,77383,18691,18665,1816,68,CDF
30485,79695,18551,18500,1845,199,RSD
37852,79111,18651,18522,1845,81,GHS
42456,78463,18565,18542,1191,156,UYU
41067,77626,18650,18555,1917,44,UAH
36029,78473,18625,18686,1780,149,ETB
30847,78653,18539,18623,1345,124,ETB
44885,79425,18653,18540,1718,245,VEF
29600,77136,18598,18629,1372,206,IMP
26071,77294,18604,18583,1617,72,CRC
43311,77970,18583,18524,1810,114,CDF
25106,79922,18545,18691,1530,212,CAD
42074,77238,18592,18585,1811,146,MZN
35088,78468,18652,18675,1386,244,KHR
43795,77495,18549,18695,1419,80,XAF
28498,77454,18645,18528,1811,71,SHP
34231,77547,18694,18563,1530,101,CUP
37983,79642,18547,18658,1910,108,XDR
27560,79526,18676,18595,1592,96,PLN
42420,79186,18628,18583,1368,208,TWD
27359,78473,18645,18672,1744,36,AMD
38826,78166,18641,18606,1274,49,HRK
40562,79027,18650,18640,1328,76,LYD
31143,79901,18579,18691,2008,180,THB
42407,77685,18598,18537,1380,100,MKD
31492,78996,18569,18540,1995,248,NPR
43098,79612,18591,18621,1708,244,CHF
37679,77629,18680,18559,1328,185,EUR
26910,79716,18698,18603,1274,70,BWP
25377,77728,18531,18538,1883,35,EGP
31441,78081,18590,18592,1708,218,HTG
44811,78209,18593,18695,1991,173,LBP
26486,77094,18623,18509,1458,174,WST
39721,77684,18658,18581,1627,170,VND
42979,79430,18590,18673,1756,108,CUC
35326,79896,18509,18694,1517,206,BYR
35597,79859,18516,18656,1645,73,SBD
28829,78204,18665,18650,1645,167,GYD
25163,78948,18522,18549,1909,234,FKP
30189,77620,18584,18641,1419,168,BMD
27756,79177,18561,18522,1807,225,AOA
37041,77764,18613,18681,1627,123,INR
35487,77408,18511,18676,1592,215,MXN
38847,79716,18652,18571,1955,221,FJD
42242,79653,18588,18567,1274,184,SZL
42329,78468,18579,18500,1807,93,MUR
31250,79409,18675,18612,2030,65,BSD
39928,78770,18684,18698,1702,104,SDG
29095,78062,18658,18669,1456,245,BTN
25118,79982,18522,18628,1368,200,NGN
36182,77324,18521,18583,1400,145,JOD
30706,78045,18503,18547,1592,70,CVE
38381,77675,18579,18641,1627,48,BMD
42122,79917,18553,18561,1816,144,SOS
39711,78394,18661,18541,1991,85,XPF
41605,79409,18583,18553,1756,196,ZMW
31908,79401,18693,18653,1592,245,SLL
41312,79846,18521,18552,1345,107,BDT
39601,77764,18598,18538,1694,162,SGD
26614,78062,18553,18627,1780,153,MOP
29931,77889,18554,18551,1800,68,BRL
31525,79642,18604,18683,1780,46,MOP
38508,78742,18656,18643,1345,55,HTG
33175,79693,18571,18559,1530,242,VUV
37223,77567,18639,18593,1530,233,MMK
28375,79892,18569,18615,1372,43,MXN
36890,78204,18588,18627,2008,218,ILS
41481,78297,18553,18657,1955,210,STD
33121,79783,18581,18503,1419,192,AFN
43069,77069,18641,18584,1909,64,LYD
29070,77208,18529,18643,1458,40,ANG
43455,79126,18567,18574,1780,208,PAB
40471,77435,18686,18575,1386,77,CAD
43044,78952,18615,18654,1702,106,OMR
42153,78108,18606,18584,1810,122,VND
39408,78546,18614,18579,1995,242,FJD
38241,77482,18623,18602,1274,180,SYP
26771,78854,18500,18500,1845,198,NAD
36399,79142,18579,18591,1274,171,KZT
35004,77745,18501,18641,1708,36,LKR
28162,78463,18628,18670,1702,63,MVR
44114,78658,18686,18602,1708,44,BAM
43330,77877,18641,18537,1530,224,VND
34771,78861,18522,18553,1811,241,SDG
41984,77294,18675,18654,1845,110,CUP
43385,77495,18563,18555,2008,166,MGA
41000,77079,18540,18545,1883,183,GEL
44054,79395,18624,18687,1419,208,JMD
33649,77044,18565,18614,1895,112,IQD
29352,79043,18542,18572,1756,36,AZN
36536,77107,18549,18538,1940,38,TRY
26815,78108,18536,18552,1345,110,MRO
36020,77744,18661,18680,1386,146,BAM
33340,77224,18681,18511,1810,77,LBP
26186,79820,18688,18553,1718,99,ILS
38144,79608,18528,18524,1955,154,MDL
29837,77112,18549,18668,1627,110,GNF
33292,79186,18695,18571,1386,38,KES
37033,77482,18522,18582,1938,223,MUR
30140,79634,18511,18581,1777,144,QAR
42077,79111,18567,18638,1592,211,FKP
26833,77143,18673,18561,1777,248,LSL
36332,79870,18547,18612,1380,248,AZN
34617,78095,18602,18598,1694,70,EUR
40231,78204,18524,18665,1702,78,PEN
41904,77123,18672,18581,1708,208,SYP
40613,78003,18651,18604,1627,33,TRY
30904,79854,18501,18511,1777,41,BYR
29426,78696,18572,18621,1596,178,PKR
26790,77960,18589,18670,1400,65,RON
40844,78696,18658,18524,1807,205,TZS
27901,79842,18522,18632,1845,175,GHS
31486,79222,18623,18624,1883,162,MUR
29254,79417,18513,18632,1991,90,KES
25589,77352,18595,18513,1995,121,MYR
44282,79808,18656,18646,1816,86,CVE
42907,77675,18657,18646,1530,231,MVR
44168,78630,18640,18584,1380,62,QAR
41821,78284,18652,18656,1991,180,ANG
25874,78026,18547,18676,1780,137,ANG
30148,79875,18602,18603,1530,110,PYG
39249,78495,18668,18595,1617,41,NIO
37260,79224,18516,18700,1419,108,HRK
29681,78227,18572,18513,1592,241,XAF
37171,79010,18691,18628,1328,236,GTQ
29091,79043,18553,18541,1938,49,FJD
31733,79703,18579,18695,1909,77,CNY
37545,79058,18684,18599,1694,187,KRW
35985,78166,18625,18556,1995,219,UAH
33046,77324,18625,18567,1811,179,UAH
27879,79111,18646,18645,1810,150,SLL
28922,77267,18693,18501,1883,50,MDL
26682,79661,18549,18589,1955,240,JMD
33850,79151,18555,18631,1901,239,MAD
43336,78495,18595,18579,1807,53,BBD
28256,78786,18664,18698,2018,224,SLL
27007,77970,18524,18700,1991,156,BAM
28063,79481,18521,18656,1910,129,SZL
29222,77011,18542,18603,1380,226,NIS
26349,79177,18530,18579,1530,211,JEP
41764,77112,18656,18539,1345,201,LTL
29913,79891,18584,18676,1909,34,LRD
29563,78110,18670,18641,1883,104,AUD
39046,79401,18691,18670,1372,203,BZD
42810,77844,18646,18552,1940,213,GEL
42804,78204,18670,18531,1408,98,PLN
28321,79093,18661,18519,1910,146,NOK
30306,77336,18559,18504,1991,73,PEN
31911,78473,18548,18683,2030,166,MMK
39485,79319,18539,18563,1458,192,CHF
39084,78662,18522,18673,1991,36,FJD
39791,78189,18661,18547,1419,206,HTG
38169,78586,18590,18624,1694,96,SZL
31055,78204,18645,18510,1345,197,TZS
39184,79494,18522,18592,1816,238,COP
25245,77598,18516,18588,1592,246,SHP
41722,79965,18564,18582,1645,126,THB
25731,78219,18603,18683,1191,130,BBD
26199,79494,18604,18560,1694,224,KMF
35405,78735,18675,18665,1517,197,ILS
33683,79763,18693,18543,1845,31,CDF
27538,77187,18594,18688,1368,174,PEN
26497,78774,18606,18640,1191,59,ALL
35422,79111,18623,18620,1419,203,ARS
26312,77801,18675,18646,1617,87,GBP
34578,78026,18681,18608,1816,56,RSD
44816,79234,18521,18698,1910,73,NIO
37271,78478,18572,18537,1592,43,CNY
39798,77691,18588,18581,2018,39,KYD
44889,79511,18588,18661,1419,246,XDR
28281,78350,18571,18538,1596,169,KMF
41851,79644,18621,18687,1744,36,XAF
30251,79526,18511,18556,1777,40,MDL
37405,78269,18576,18531,1345,133,AED
31345,79716,18504,18641,1345,111,MWK
35589,77402,18564,18592,1408,218,HRK
27234,77408,18510,18688,1910,125,AWG
30906,77372,18631,18627,1744,224,NIS
38725,79917,18556,18623,1901,187,NAD
41748,78513,18654,18676,1617,123,RWF
28709,77920,18556,18553,1909,58,GHS
28808,78113,18501,18662,1458,83,ETB
34612,77548,18658,18551,1380,123,CAD
44716,77955,18625,18602,1456,124,IQD
27085,78219,18524,18603,1816,202,NZD
25289,77352,18571,18556,1845,212,UAH
27463,78267,18670,18559,1517,208,STD
36006,79858,18538,18591,1883,99,OMR
43051,78875,18576,18554,1845,246,GEL
43727,78078,18621,18522,1718,96,BYR
26820,79017,18612,18501,1328,202,BSD
32933,79151,18643,18565,1517,81,BIF
41110,78227,18500,18687,1940,197,MVR
30726,77319,18552,18501,1645,224,BRL
36374,79649,18545,18576,1816,139,XPF
25679,77166,18504,18639,1368,154,SVC
26609,77193,18656,18591,1517,78,HKD
43939,78297,18686,18688,1456,114,MOP
25175,77400,18583,18631,1909,143,TOP
38413,77862,18694,18602,1938,93,FKP
25848,78297,18676,18654,1955,189,KGS
41663,77143,18683,18560,1883,205,ZMW
44025,78630,18641,18510,1955,206,CNY
31306,77764,18675,18598,1645,157,SYP
39519,78297,18541,18555,1458,177,ANG
37945,79661,18563,18620,1386,247,ALL
32711,78120,18563,18589,1596,56,NIS
34882,79183,18684,18614,1938,126,RON
34073,79274,18669,18676,1617,96,KHR
32620,78300,18530,18575,1708,193,HUF
44601,77094,18588,18593,1458,227,RSD
28730,77629,18559,18672,1777,102,BSD
44766,79486,18623,18676,1940,54,BRL
38507,77547,18639,18664,1756,215,SCR
34702,77007,18559,18625,1917,57,BOB
29082,78218,18680,18571,2008,174,WST
38618,78269,18693,18592,1530,227,SVC
38512,79806,18590,18553,1427,179,AUD
42392,79621,18676,18510,1328,63,NGN
35496,79621,18564,18539,1627,84,ISK
27887,79697,18509,18638,1811,95,MAD
41136,78297,18561,18665,1756,141,BOB
33530,78550,18521,18589,1702,137,VEF
25301,78760,18574,18539,1810,65,OMR
39406,78550,18668,18646,1372,55,TZS
41837,78394,18524,18556,1756,85,STD
33408,78463,18503,18537,1895,172,NAD
32104,78764,18700,18595,1955,207,USD
26171,77007,18579,18620,1274,105,DZD
34714,79102,18552,18528,1400,47,CHF
27227,77604,18562,18700,1372,161,MXN
25774,78242,18606,18549,1883,139,SGD
31258,78952,18661,18627,1917,30,MAD
30009,77395,18672,18540,1883,108,JOD
26210,78081,18645,18686,1530,239,ARS
28547,78658,18620,18560,1408,226,ARS
25165,78168,18592,18652,1694,210,ANG
31631,77862,18562,18553,1694,78,LAK
38730,78774,18536,18585,1708,194,BTN
40418,78684,18694,18693,1372,157,UYU
33796,78690,18643,18612,1372,73,KRW
28181,79020,18576,18651,1627,96,NGN
35241,78738,18584,18572,1419,90,BYR
29585,77004,18661,18528,1380,30,ETB
38731,79327,18686,18662,1456,88,AUD
30110,78026,18620,18524,1955,157,AOA
35348,79486,18627,18668,1645,224,FJD
37589,77454,18524,18603,1456,112,IQD
27022,77598,18670,18654,1800,199,BND
39691,78618,18684,18524,1645,145,UGX
39432,78760,18612,18694,1883,247,GGP
32624,79603,18680,18686,1756,175,BMD
33325,78489,18621,18547,1596,124,ETB
27632,77487,18549,18646,1807,55,KES
34150,77024,18605,18539,1408,190,DJF
34547,79102,18521,18625,1456,87,MZN
33953,77382,18631,18549,1702,218,COP
42805,78690,18554,18651,2018,111,KGS
30304,78168,18521,18503,1807,79,KWD
33044,77112,18615,18661,1744,158,ERN
32502,78787,18640,18605,1816,121,MKD
26527,77545,18593,18673,1694,179,BBD
28211,78292,18651,18645,1955,96,EUR
37379,78274,18613,18584,1328,187,UZS
37977,78735,18547,18575,1427,167,AUD
40396,78113,18592,18588,1843,209,PEN
44993,78218,18522,18627,1938,73,JMD
27619,77383,18641,18694,1400,57,CDF
35486,79873,18646,18652,1458,168,DJF
27161,77828,18661,18639,1274,35,MVR
32944,78386,18539,18531,1780,160,MXN
28665,77252,18588,18687,1901,105,ETB
34960,78300,18531,18643,1995,110,PYG
31099,77107,18548,18551,1345,60,RON
35647,77594,18627,18693,1744,104,BSD
34398,78738,18667,18563,1368,42,TJS
33715,78719,18576,18593,1843,78,TVD
26763,79481,18528,18646,1883,167,LBP
34719,79712,18511,18681,1380,224,SEK
37031,77955,18652,18567,1744,99,TZS
39284,77828,18686,18700,1845,190,SYP
28938,77969,18629,18572,1756,182,VND
34676,78662,18541,18548,1995,40,HTG
39499,78208,18700,18602,1810,124,BHD
43803,79989,18602,18545,1883,132,NPR
27251,78495,18560,18645,1816,164,TND
44002,79634,18621,18608,1380,58,JPY
37595,79968,18652,18513,1883,172,TOP
40533,78960,18604,18652,1718,61,SGD
34618,79278,18667,18654,1995,197,SVC
30550,78876,18661,18500,1627,139,KHR
40099,77368,18582,18698,1883,241,MMK
30377,77111,18603,18554,1901,231,MNT
26334,79858,18537,18509,1895,72,DOP
